,date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,High,Low,Open,Close,Volume,Adj Close
752,2018-12-28,-0.03,0.73,0.24,-0.35,-0.07,0.01,-0.106506056670779,137.38999938964844,130.30999755859375,132.0,133.64999389648438,15718200.0,132.98980712890625
753,2018-12-31,0.9,-0.13,-0.47,-0.08,-0.12,0.01,-0.117701555355235,136.7100067138672,132.25999450683594,135.39999389648438,133.5,11628500.0,132.8405303955078
754,2019-01-02,0.23,0.73,1.15,-0.13,0.26,0.01,-0.12637729705233,138.47999572753906,130.0500030517578,130.63999938964844,136.22000122070312,12718800.0,135.54710388183594
755,2019-01-03,-2.45,0.52,1.23,-0.25,0.91,0.01,-0.131514855453865,135.16000366210938,127.69000244140625,133.7899932861328,127.98999786376953,17638800.0,127.35774993896484
756,2019-01-04,3.55,0.39,-0.74,-0.09,-0.58,0.01,-0.137251413704896,137.72999572753906,129.6999969482422,130.94000244140625,136.19000244140625,14640500.0,135.5172576904297
757,2019-01-07,0.94,0.82,-0.67,-0.7,-0.41,0.01,-0.157674286615686,144.88999938964844,136.42999267578125,138.5,143.39999389648438,17729000.0,142.69161987304688
758,2019-01-08,1.01,0.44,-0.53,0.35,-0.09,0.01,-0.165312219199001,146.77999877929688,136.89999389648438,146.69000244140625,139.8300018310547,19650400.0,139.1392822265625
759,2019-01-09,0.56,0.51,-0.04,0.09,-0.18,0.01,-0.173439059253435,144.49000549316406,139.86000061035156,141.89999389648438,142.5800018310547,15431500.0,141.87570190429688
760,2019-01-10,0.42,-0.02,-0.41,-0.07,-0.04,0.01,-0.182055779311808,145.5800018310547,139.36000061035156,141.8000030517578,145.22999572753906,13078900.0,144.51260375976562
761,2019-01-11,-0.01,0.2,0.29,0.23,0.25,0.01,-0.191163410530514,149.75,143.2100067138672,144.3300018310547,148.8300018310547,21869100.0,148.0948028564453
762,2019-01-14,-0.6,-0.46,0.88,0.19,0.0,0.01,-0.221169076844009,151.4600067138672,145.77000427246094,146.72000122070312,150.44000244140625,18254200.0,149.6968536376953
763,2019-01-15,1.06,-0.13,-0.88,-0.3,-0.57,0.01,-0.2320832848486,153.35000610351562,149.1300048828125,151.75999450683594,149.8699951171875,15425300.0,149.12966918945312
764,2019-01-16,0.28,0.27,0.83,-0.12,-0.25,0.01,-0.243599755048572,152.3000030517578,148.6199951171875,150.97000122070312,148.83999633789062,11752600.0,148.10476684570312
765,2019-01-17,0.75,0.08,-0.19,0.08,-0.01,0.01,-0.255719865611228,153.3300018310547,146.41000366210938,147.50999450683594,151.72000122070312,12335900.0,150.97056579589844
766,2019-01-18,1.29,-0.27,0.11,0.18,-0.25,0.01,-0.268445066941061,157.97999572753906,151.64999389648438,153.72999572753906,156.92999267578125,16283400.0,156.15480041503906
767,2019-01-22,-1.53,-0.35,0.3,0.25,0.33,0.01,-0.323608286080408,156.17999267578125,147.5500030517578,155.7100067138672,148.77000427246094,16538800.0,148.03512573242188
768,2019-01-23,0.15,-0.42,-0.13,0.36,0.28,0.01,-0.336880741852703,154.5800018310547,148.02999877929688,151.0,149.2899932861328,14775500.0,148.55252075195312
769,2019-01-24,0.23,0.48,-0.1,-0.09,-0.2,0.01,-0.349706510319772,158.5500030517578,152.50999450683594,152.6999969482422,157.83999633789062,17724300.0,157.06028747558594
770,2019-01-25,0.9,0.41,-0.37,-0.37,-0.57,0.01,-0.362087126331654,160.8800048828125,151.3000030517578,155.44000244140625,160.14999389648438,28864300.0,159.35888671875
771,2019-01-28,-0.8,-0.08,0.65,0.29,0.18,0.01,-0.397254848517566,141.63999938964844,131.0,136.5500030517578,138.00999450683594,62788200.0,137.32826232910156
772,2019-01-29,-0.19,0.02,0.17,0.02,0.49,0.01,-0.409575779902654,138.10000610351562,131.00999450683594,136.14999389648438,131.60000610351562,28848300.0,130.94993591308594
773,2019-01-30,1.51,-0.31,-1.06,-0.2,-0.88,0.01,-0.422483042803861,137.97000122070312,131.4600067138672,134.6699981689453,137.38999938964844,24355700.0,136.71131896972656
774,2019-01-31,0.92,-0.04,-1.08,-0.35,-0.02,0.01,-0.435978181823607,145.19000244140625,136.3800048828125,137.25999450683594,143.75,21071300.0,143.03990173339844
775,2019-02-01,0.14,-0.16,0.34,-0.75,0.3,0.01,-0.450062811915,146.7899932861328,142.5800018310547,144.5,144.72999572753906,15626200.0,144.01507568359375
776,2019-02-04,0.72,0.42,-0.57,0.21,-0.21,0.01,-0.490897834015455,150.67999267578125,144.47999572753906,145.3699951171875,149.17999267578125,13214800.0,148.4430694580078
777,2019-02-05,0.43,-0.13,-0.56,0.59,-0.34,0.01,-0.502320046321051,151.42999267578125,148.3000030517578,149.66000366210938,149.9499969482422,13560600.0,149.2092742919922
778,2019-02-06,-0.22,-0.02,0.01,-0.06,0.06,0.01,-0.512707427024095,155.60000610351562,151.07000732421875,151.2899932861328,153.0,17561600.0,152.2442169189453
779,2019-02-07,-0.93,-0.14,0.41,0.55,0.3,0.01,-0.522061219174603,151.22000122070312,145.69000244140625,151.1300048828125,147.4199981689453,15928000.0,146.6917724609375
780,2019-02-08,0.09,-0.08,-0.67,-0.33,-0.11,0.01,-0.530382542133828,148.60000610351562,144.1300048828125,144.7100067138672,148.1699981689453,11540100.0,147.4380645751953
781,2019-02-11,0.14,0.66,0.2,-0.09,-0.02,0.01,-0.548931983464408,148.5800018310547,144.5,146.38999938964844,146.4499969482422,12379500.0,145.7265625
782,2019-02-12,1.36,0.05,-0.24,-0.08,-0.24,0.01,-0.553162018277292,151.8000030517578,147.4199981689453,148.0,151.1699981689453,14776500.0,150.42324829101562
783,2019-02-13,0.28,0.08,0.05,0.11,0.2,0.01,-0.556622250912287,155.8300018310547,151.80999755859375,152.36000061035156,152.8800048828125,15134300.0,152.12481689453125
784,2019-02-14,-0.21,0.52,-0.55,0.38,-0.16,0.01,-0.559313095452824,155.6699981689453,151.10000610351562,152.83999633789062,154.52999877929688,20681600.0,153.7666473388672
785,2019-02-15,1.13,0.37,0.53,-0.21,0.02,0.01,-0.561234873910239,163.8699951171875,156.4199981689453,162.9499969482422,157.33999633789062,37918700.0,156.56277465820312
786,2019-02-19,0.19,0.3,0.32,-0.01,0.22,0.01,-0.559761856392353,159.88999938964844,156.13999938964844,156.91000366210938,156.63999938964844,13797300.0,155.86622619628906
787,2019-02-20,0.19,0.3,0.59,0.02,-0.25,0.01,-0.556358411968308,161.25999450683594,157.3699951171875,157.82000732421875,158.5500030517578,13524700.0,157.76678466796875
788,2019-02-21,-0.37,-0.03,-0.25,0.6,0.1,0.01,-0.551688913393874,160.0500030517578,155.17999267578125,159.05999755859375,155.77000427246094,11213700.0,155.00051879882812
789,2019-02-22,0.65,0.38,-1.37,0.32,-0.62,0.01,-0.545752801873679,159.9499969482422,157.30999755859375,157.86000061035156,159.19000244140625,10043500.0,158.4036407470703
790,2019-02-25,0.15,-0.23,-0.2,-0.77,-0.51,0.01,-0.520345563425631,165.27999877929688,158.33999633789062,162.55999755859375,158.69000244140625,16400500.0,157.90611267089844
791,2019-02-26,-0.16,-0.68,-0.3,0.08,-0.15,0.01,-0.509648135136208,160.75999450683594,155.75,158.5,157.10000610351562,12211600.0,156.32395935058594
792,2019-02-27,0.09,0.16,-0.15,-0.65,-0.11,0.01,-0.497984181834972,157.58999633789062,153.11000061035156,156.52000427246094,155.41000366210938,12506400.0,154.64230346679688
793,2019-02-28,-0.31,-0.03,-0.28,0.3,0.15,0.01,-0.485352307705429,155.89999389648438,153.36000061035156,155.0,154.25999450683594,8123600.0,153.6561737060547
794,2019-03-01,0.72,0.26,-0.48,-0.34,-0.19,0.009000000000000001,-0.471751001100727,158.14999389648438,153.9199981689453,156.27000427246094,156.4499969482422,8929700.0,155.8376007080078
795,2019-03-04,-0.52,-0.39,0.32,0.12,-0.08,0.009000000000000001,-0.435211754750093,158.9199981689453,154.5,158.0,156.77999877929688,10249800.0,156.16632080078125
796,2019-03-05,-0.17,-0.33,-0.22,0.27,-0.03,0.009000000000000001,-0.424568675743528,158.05999755859375,153.9600067138672,156.14999389648438,156.52000427246094,9073100.0,155.9073486328125
797,2019-03-06,-0.84,-1.24,0.09,0.54,0.12,0.009000000000000001,-0.414662569627756,156.5,151.94000244140625,156.16000366210938,152.0500030517578,10088100.0,151.454833984375
798,2019-03-07,-0.82,-0.05,-0.27,-0.35,0.14,0.009000000000000001,-0.405492250946526,151.49000549316406,147.39999389648438,151.10000610351562,149.25999450683594,11252600.0,148.67575073242188
799,2019-03-08,-0.22,0.06,-0.13,-0.09,-0.28,0.009000000000000001,-0.397056622294717,151.07000732421875,144.8000030517578,145.66000366210938,150.63999938964844,10560400.0,150.0503387451172
800,2019-03-11,1.49,0.26,-0.49,-0.29,-0.46,0.009000000000000001,-0.376107725685936,162.05999755859375,149.69000244140625,151.58999633789062,161.13999938964844,21493200.0,160.50926208496094
801,2019-03-12,0.25,-0.31,-0.04,-0.42,0.01,0.009000000000000001,-0.370838133824755,164.38999938964844,159.19000244140625,162.25999450683594,162.52000427246094,14489400.0,161.88385009765625
802,2019-03-13,0.68,-0.32,0.01,-0.17,0.16,0.009000000000000001,-0.366576078745456,169.8000030517578,163.72999572753906,164.02999877929688,168.6199951171875,19222500.0,167.95999145507812
803,2019-03-14,-0.1,-0.37,0.23,-0.15,-0.12,0.009000000000000001,-0.363321050411121,169.47000122070312,165.25,168.99000549316406,165.55999755859375,12984600.0,164.91195678710938
804,2019-03-15,0.48,-0.26,-0.28,-0.04,-0.21,0.009000000000000001,-0.361072659294963,171.52999877929688,167.16000366210938,167.3000030517578,169.80999755859375,16537100.0,169.1453094482422
805,2019-03-18,0.46,0.22,0.34,-0.07,-0.08,0.009000000000000001,-0.360047732115768,173.25,167.86000061035156,171.0800018310547,168.9499969482422,12174800.0,168.2886962890625
806,2019-03-19,-0.09,-0.46,-0.89,0.04,-0.08,0.009000000000000001,-0.361480485766659,177.5,172.0800018310547,172.75999450683594,175.7100067138672,21374300.0,175.022216796875
807,2019-03-20,-0.39,-0.22,-0.99,-0.16,-0.26,0.009000000000000001,-0.363893265304646,179.02999877929688,173.0,176.8800048828125,174.39999389648438,17978700.0,173.71734619140625
808,2019-03-21,1.11,0.16,-1.12,0.36,-0.33,0.009000000000000001,-0.367286359465236,185.0,175.1300048828125,175.3300018310547,183.94000244140625,20607800.0,183.2200164794922
809,2019-03-22,-2.17,-1.58,0.07,0.55,0.58,0.009000000000000001,-0.371660174297448,184.8000030517578,176.94000244140625,182.83999633789062,177.5,18691100.0,176.80520629882812
810,2019-03-25,-0.05,0.6,-0.29,0.2,0.04,0.009000000000000001,-0.390380666561632,178.4499969482422,171.11000061035156,175.86000061035156,173.77999877929688,13130300.0,173.09976196289062
811,2019-03-26,0.76,0.23,0.43,0.02,0.19,0.009000000000000001,-0.39840083775387,181.75,174.60000610351562,179.49000549316406,176.8699951171875,17587700.0,176.17767333984375
812,2019-03-27,-0.5,0.16,0.51,0.76,0.1,0.009000000000000001,-0.407413650390523,179.77000427246094,173.6999969482422,177.89999389648438,176.5,11859300.0,175.8091278076172
813,2019-03-28,0.4,0.37,-0.1,-0.12,-0.08,0.009000000000000001,-0.417420183028082,179.89999389648438,175.11000061035156,177.5500030517578,177.25,12006600.0,176.5561981201172
814,2019-03-29,0.66,-0.28,-0.84,0.25,-0.17,0.009000000000000001,-0.428421633140762,180.5399932861328,177.91000366210938,179.94000244140625,179.55999755859375,11422400.0,178.85716247558594
815,2019-04-01,1.19,-0.2,0.96,-0.08,-0.29,0.01,-0.467109955046165,183.5,180.3699951171875,183.25999450683594,182.27999877929688,12095600.0,181.56649780273438
816,2019-04-02,-0.05,-0.18,-0.41,-0.39,-0.49,0.01,-0.481298761392454,184.7899932861328,181.52000427246094,183.25,183.0,11023000.0,182.28366088867188
817,2019-04-03,0.27,0.22,-0.37,0.14,-0.4,0.01,-0.494989345626997,191.0,184.8000030517578,185.0,188.6199951171875,19719500.0,187.88169860839844
818,2019-04-04,0.19,0.35,0.95,0.61,0.27,0.01,-0.508183346091688,189.97000122070312,185.72999572753906,188.0,188.25999450683594,11434400.0,187.52310180664062
819,2019-04-05,0.52,0.49,-0.02,-0.28,0.11,0.01,-0.520882341702612,191.64999389648438,188.52999877929688,190.0,190.9499969482422,12043600.0,190.20254516601562
820,2019-04-08,0.08,-0.31,0.12,0.29,-0.03,0.01,-0.555586577349814,192.8000030517578,188.75,189.72000122070312,191.7899932861328,10604800.0,191.03927612304688
821,2019-04-09,-0.65,-0.61,-0.08,0.15,-0.03,0.01,-0.565644136205915,190.88999938964844,187.55999755859375,190.44000244140625,189.25999450683594,10999300.0,188.51919555664062
